intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
831000,0.019042599509613,0.121463932107496,0.0157427988725681,0.0136182694322229,1.1353711790393,1,0.389846534858789,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015559975.1 Bacteroides nordii strain=1001254J_160919_A3, ASM1555997v1",f34936bbf0c4a950de81c459cd7acf05,0.146923620933522,687000,10,24409000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.880049899876859,0.940008948313152,0.910029424095005,0.940008948313152,False,780,23841,57276
1463000,0.0335250578610876,0.114387391967463,0.0154678154861477,0.0140547524268454,1.19259259259259,1,0.59747984681706,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_003458755.1 Bacteroides xylanisolvens strain=AF21-6AC, ASM345875v1",355208e791390a59d1ccba016a904abe,0.247924080664294,675000,11,23734000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.896254347551906,0.956008808742256,0.926131578147081,0.956008808742256,False,805,24646,57276
643000,0.0147345264556933,0.204588910133843,0.0147116111734916,0.0134611355541588,1.20093457943925,1,0.462081568321498,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002865385.1 [Ruminococcus] gnavus strain=RJX1127, ASM286538v1",bd404efcfcc7bf49472d36fddcbe327a,0.204907584448693,642000,12,23092000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.872798659202061,0.950150048013304,0.911474353607682,0.950150048013304,False,771,25417,57276
642000,0.0147116111734916,0.215150466966448,0.0142533055294576,0.0129198966408269,1.18971061093248,1,0.487156834300553,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_009718155.1 [Ruminococcus] torques strain=BIOML-A6, ASM971815v1",69c499585bfb4c0b244cd553e0e5d2d4,0.222068488412314,622000,13,22470000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.872754839599932,0.952618329145262,0.912686584372597,0.952618329145262,False,740,26157,57276
601000,0.0137720846032219,0.176361957525392,0.0131304567015743,0.0119770933724422,1.19720767888307,1,0.495557105868372,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003481165.1 Clostridium sp. TF06-15AC strain=TF06-15AC, ASM348116v1",4868790aa83a422df26c924caffdfaa8,0.18497999384426,573000,14,21897000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.870898879275881,0.947019372718831,0.908959125997356,0.947019372718831,False,686,26843,57276
625000,0.0143220513760627,0.0996058760300967,0.0127408969041454,0.0105628884698652,1.08812949640288,1,0.307816792061911,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_003434445.1 Parabacteroides sp. AM18-12LB strain=AM18-12LB, ASM343444v1",c793b2624ef7156767dd329d82c9d7dc,0.111967036904335,556000,15,21341000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.871999623973342,0.931805972653432,0.901902798313387,0.931805972653432,False,605,27448,57276
508000,0.0116409633584638,0.100078802206462,0.0116409633584638,0.00944549200363154,1.06496062992126,1,0.261944196785354,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002028945.1 Escherichia coli strain=SF-194, ASM202894v1",e54af35d0f62bf9f0f487cb4c27166fd,0.100078802206462,508000,16,20833000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.866188764031071,0.928438135884837,0.897313449957954,0.928438135884837,False,541,27989,57276
510000,0.0116867939228672,0.143796711509716,0.0110222507390179,0.00956770724212585,1.13929313929314,1,0.401834048108225,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001406815.1 Roseburia faecis strain=M72, M72",2761b9bfb8ee41b7d2e36ef75953884e,0.152466367713004,481000,17,20352000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.866298561201484,0.941132510460157,0.90371553583082,0.941132510460157,False,548,28537,57276
406000,0.00930360457389033,0.240378922439313,0.00930360457389033,0.00948041064320134,1.33743842364532,1,0.617421413520277,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_015257245.1 Peptostreptococcus sp., ASM1525724v1",ec77d3a05bd3f9169bf7f698c865ebe4,0.240378922439313,406000,18,19946000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.859948851396707,0.955056172174588,0.907502511785647,0.955056172174588,False,543,29080,57276
417000,0.00955567267810903,0.114804555247769,0.00854740026123422,0.007420210908583,1.13941018766756,1,0.429322898039378,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_020563745.1 Lachnospiraceae bacterium 210521-DFI.3.101 strain=DFI.3.101, ASM2056374v1",14f096ab1dbd18b4419db5f8e57bfc19,0.128347183748846,373000,19,19573000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.860690754021542,0.93591901123595,0.898304882628746,0.93591901123595,False,425,29505,57276
368000,0.00843282385022572,0.149205055034651,0.00838699328582231,0.00801382778126964,1.25409836065574,1,0.536556650788628,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015670795.1 Collinsella aerofaciens strain=D40t1_170626_B5, ASM1567079v1",5202ece4ec251735d8af05b26ed5725d,0.15002038320424,366000,20,19207000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.85722712362262,0.940641644849584,0.898934384236102,0.940641644849584,False,459,29964,57276
476000,0.0109076743280094,0.0789003129190881,0.00808909461720021,0.00799636846148474,1.29745042492918,1,0.837789661349509,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_000273465.1 Bacteroides eggerthii 1_2_48FAA strain=1_2_48FAA, PB_Bact_egge_1_2_48FAA_V1",2361eb3bdd6d0b2d6c9c06d5e347078a,0.106392489941886,353000,21,18854000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.864372691362315,0.930272175521764,0.89732243344204,0.930272175521764,False,458,30422,57276
343000,0.00785994179518321,0.171600602107376,0.00783702651298151,0.00705356519310008,1.1812865497076,1,0.461247462847041,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_002749995.1 Fusobacterium nucleatum subsp. vincentii strain=KCOM 2880, ASM274999v1",19a8146853b61f9dc7d3694b7c258982,0.172102358253889,342000,22,18512000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.855283908054241,0.944817572346885,0.900050740200563,0.944817572346885,False,404,30826,57276
326000,0.0074703819977543,0.193548387096774,0.0074245514333509,0.00754242614707731,1.33333333333333,1,0.757676760943659,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_023148225.1 Parvimonas micra strain=EYE_25, ASM2314822v1",14dbc7d10d374b36c49a5a6074ec86ca,0.194743130227001,324000,23,18188000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.853882583002083,0.948591926592034,0.901237254797058,0.948591926592034,False,432,31258,57276
314000,0.0071953986113339,0.105543710021322,0.00680583881390499,0.00581395348837209,1.12121212121212,1,0.374419252380821,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_905203595.1 uncultured Faecalibacterium sp., SRR341713-mag-bin.6",755a3f7e836739be790892266fbc06fa,0.111584932480455,297000,24,17891000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.852850164097539,0.931703224545117,0.892276694321328,0.931703224545117,False,333,31591,57276
336000,0.00769953481977131,0.0735859417902252,0.00614129563005568,0.00509812137719114,1.08955223880597,1,0.322367329350077,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_902362615.1 Firmicutes bacterium, MGYG-HGUT-00041",2e6df74d848ec174124146a6241ccdc8,0.0922570016474465,268000,25,17623000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.854715215122994,0.926004040776805,0.8903596279499,0.926004040776805,False,292,31883,57276
427000,0.00978482550012603,0.0318624504027895,0.00607254978345058,0.00488860953977233,1.05660377358491,1,0.261713824670184,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_900555825.1 uncultured Bacteroides sp., UMGS1869",84874d2b1abd0daf4401169f7c365d2c,0.0513406276301551,265000,26,17358000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.861348956213474,0.908661177708331,0.885005066960903,0.908661177708331,False,280,32163,57276
338000,0.00774536538417471,0.0693823915900131,0.00604963450124888,0.00527271457504016,1.14393939393939,1,0.419822757651437,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_018785365.1 Clostridium sp. MCC344 strain=MCC344, ASM1878536v1",6f341dd04389deab59c4d2acea0d9d83,0.0888304862023653,264000,27,17094000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.854878860101248,0.924874161139242,0.889876510620245,0.924874161139242,False,302,32465,57276
1497000,0.0343041774559454,0.0854503464203233,0.00593505809024038,0.011837418814163,2.61776061776062,2,1.76753028967979,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_019375595.1 Prevotella nigrescens strain=SCHI0028.S.5, ASM1937559v1",dc151c021bce10f2967f27f0c23c9942,0.49389640382712,259000,28,16835000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.896918804460637,0.97750117010487,0.937209987282753,0.97750117010487,False,678,33143,57276
255000,0.00584339696143358,0.0726129216695254,0.00582048167923188,0.00464417906278371,1.04724409448819,1,0.21216052890248,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_900549765.1 uncultured Clostridiales bacterium, UMGS1221",569ce86b8884ff0c6cfa0e7b77bfffb8,0.0728987993138937,254000,29,16581000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.84714343204281,0.918995871772332,0.883069651907571,0.918995871772332,False,266,33409,57276
272000,0.00623295675886249,0.0852739726027397,0.00570590526822338,0.00460926042321391,1.06024096385542,1,0.254252076969388,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_020590135.1 Faecalibacillus sp. TM111 strain=MSK.15.16, ASM2059013v1",c68d624b9fb6ddf66844a6dc495381c5,0.0931506849315069,249000,30,16332000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.848908926743973,0.926292051048042,0.887600488896008,0.926292051048042,False,264,33673,57276
1533000,0.0351291276152066,0.0489119584747455,0.00561424413941658,0.00572665688944759,1.33877551020408,1,0.949503914840907,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_009020355.1 Bacteroides uniformis strain=BIOML-A25, ASM902035v1",91121004a39ce6c137f22cc0cd32adfb,0.306049111599122,245000,31,16087000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.89760661402093,0.962526326378746,0.930066470199838,0.962526326378746,False,328,34001,57276
369000,0.00845573913242742,0.0595150624540779,0.00556841357501318,0.0043822892660102,1.03292181069959,1,0.178431962046739,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003468175.1 Bacteroides stercoris strain=AM40-34, ASM346817v1",f1560c46364e970e90445940fa2d93eb,0.0903747244673034,243000,32,15844000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.857302167625873,0.925388496170584,0.891345331898228,0.925388496170584,False,251,34252,57276
241000,0.00552258301060978,0.107063527321191,0.00552258301060978,0.00459180110342901,1.09128630705394,1,0.302079248517864,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001648335.1 Eikenella corrodens strain=NML140207, ASM164833v1",cbc6584a436494abd9f0afb43f1a3543,0.107063527321191,241000,33,15603000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.845601761735041,0.930460871271002,0.888031316503021,0.930460871271002,False,263,34515,57276
326000,0.0074703819977543,0.0486914181375533,0.00549966772840808,0.00485369090020253,1.15833333333333,1,0.562669727479827,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003464465.1 Odoribacter splanchnicus strain=AF14-6AC, ASM346446v1",d57737033e1cfe75e310bf628b3d277d,0.0661391763035098,240000,34,15363000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.853882583002083,0.916115609987958,0.884999096495021,0.916115609987958,False,278,34793,57276
296000,0.00678292353170329,0.0685367264314633,0.00543092188180297,0.0044695858649347,1.08016877637131,1,0.301030531337333,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015547305.1 Coprococcus comes strain=1001713B170207_170306_A5, ASM1554730v1",3fc316167549ff45b065f9c7b3da3745,0.0855986119144014,237000,35,15126000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.851227620560088,0.923769124695305,0.887498372627696,0.923769124695305,False,256,35049,57276
316000,0.0072412291757373,0.097907949790795,0.00536217603519787,0.0044346672253649,1.08547008547009,1,0.279579952714464,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_001455125.1 Fusobacterium nucleatum subsp. polymorphum strain=ChDC F319, ASM145512v1",56cb4e7b957df9764e580c012dcf91ff,0.132217573221757,234000,36,14892000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.853024857466336,0.936816410350942,0.894920633908639,0.936816410350942,False,254,35303,57276
250000,0.00572882055042508,0.0472457190014442,0.00524759962418937,0.00417277742859138,1.04366812227074,1,0.224710573454473,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_018785305.1 [Clostridium] symbiosum strain=MCC354, ASM1878530v1",cc7771b9f3f67afe3be8f71212e6601a,0.051578295853105,229000,37,14663000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.8466024543431,0.908796565431115,0.877699509887108,0.908796565431115,False,239,35542,57276
1908000,0.0437223584408442,0.0321331229378855,0.00513302321318087,0.00485369090020253,1.24107142857143,1,0.51314046591075,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_018785965.1 Bacteroides ovatus strain=MCC138, ASM1878596v1",652949f32b775e4b0d1f213b44d62467,0.273705350738775,224000,38,14439000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.903965234676447,0.959064571135831,0.931514902906139,0.959064571135831,False,278,35820,57276
292000,0.00669126240289649,0.072614783458157,0.00511010793097917,0.00419023674837628,1.0762331838565,1,0.339506605035833,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_003287405.1 Faecalibacterium prausnitzii strain=APC923/51-1, ASM328740v1",b11818d1b4bf0d22ae3d2662e33873ee,0.095083034842071,223000,39,14216000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.850854105538087,0.926905761716163,0.888879933627125,0.926905761716163,False,240,36060,57276
257000,0.00588922752583698,0.0278345250255363,0.00499553151997067,0.00391088763181786,1.02752293577982,1,0.163601417432358,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_003467845.1 Hungatella hathewayi strain=AM35-8, ASM346784v1",0fd7e735e4349f9d01287e30bc36e341,0.0328140960163432,218000,40,13998000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.847356953841659,0.89563484595084,0.87149589989625,0.89563484595084,False,224,36284,57276
192000,0.00439973418272646,0.0471165644171779,0.00439973418272646,0.00349186395698024,1.04166666666667,1,0.199826313471363,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_018368125.1 Bilophila sp., ASM1836812v1",994e648759b318a822b53c6568ccf910,0.0471165644171779,192000,41,13806000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.839424224287147,0.906148026406292,0.872786125346719,0.906148026406292,False,200,36484,57276
195000,0.00446848002933156,0.102834908282379,0.00423932720731456,0.00364899783504435,1.12972972972973,1,0.381224814756875,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_000980425.1 Lactobacillus sp. N15.MGS-260, ASM98042v1",5709f997313043b7dcbcb6287562bc40,0.108393551973319,185000,42,13621000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.839844154765374,0.930831515583562,0.885337835174468,0.930831515583562,False,209,36693,57276
184000,0.00421641192511286,0.110705596107056,0.00417058136070946,0.00342202667784063,1.07692307692308,1,0.32244836815651,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_905371775.1 Gemella morbillorum, SRR9217391-mag-bin.6",c54ed3326933aec343850c163d8a6a91,0.111922141119221,182000,43,13439000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.838272577226357,0.931793917757737,0.885033247492047,0.931793917757737,False,196,36889,57276
179000,0.00410183551410436,0.0393412625800549,0.00394142853869245,0.00309029960192751,1.02906976744186,1,0.16800213112558,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_003434585.1 Subdoligranulum sp. AM23-21AC strain=AM23-21AC, ASM343458v1",94008e84f70fceaf63ea59c6021472b1,0.0409423604757548,172000,44,13267000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.837527928515587,0.902051604111919,0.869789766313753,0.902051604111919,False,177,37066,57276
1605000,0.036779027933729,0.0267062314540059,0.00391851325649075,0.00347440463719533,1.16374269005848,1,0.442052659390977,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_008710235.1 Bacteroides xylanisolvens strain=H204, ASM871023v1",57e94a5d527bd53b8be0ece01a1aa270,0.250663751366547,171000,45,13096000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.898936552862424,0.956347784187704,0.927642168525064,0.956347784187704,False,199,37265,57276
168000,0.00384976740988565,0.0434782608695652,0.00382685212768395,0.00316013688106711,1.08383233532934,1,0.46959242938198,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_900066245.1 uncultured Clostridium sp., 13414_6#42",acb582c5b0b751f548c8dc1e81dd2f90,0.0437386097370476,167000,46,12929000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.83581621070025,0.903976071359308,0.869896141029779,0.903976071359308,False,181,37446,57276
163000,0.00373519099887715,0.0835897435897436,0.00373519099887715,0.00316013688106711,1.11042944785276,1,0.350392154878371,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_943912355.1 uncultured Firmicutes bacterium, 9JkgsdsrKt_bin.8.MAG",1bcfd4bbd1fb49df41e791e3ff508d56,0.0835897435897436,163000,47,12766000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.835001989294225,0.923061721826268,0.879031855560247,0.923061721826268,False,181,37627,57276
213000,0.00488095510896217,0.0333614864864865,0.00362061458786865,0.00303792164257281,1.10126582278481,1,0.438493875333893,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCA_025151045.1 Parabacteroides johnsonii DSM 18315 strain=DSM 18315, ASM2515104v1",02081adae2cbefe2ee8ca3ea6ec78648,0.0449746621621622,158000,48,12608000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.842239565357166,0.904789083179061,0.873514324268113,0.904789083179061,False,174,37801,57276
207000,0.00474346341575196,0.0410010649627263,0.00352895345906185,0.00282840980515399,1.05194805194805,1,0.249472372886994,/data/namlhs/StrainDB_CRC/sourmash/database/gtdb-rs214-k31.zip,"GCF_015556425.1 Blautia wexlerae strain=1001713B170207_170306_B2, ASM1555642v1",754301bea4f0753d45f61abf3aa1510e,0.055111821086262,154000,49,12454000,ERR2726543.fastq.gz,ERR2726543_rs214,ec506ee6,43639000,31,DNA,1000,43639,True,0.841463612541338,0.910741218321567,0.876102415431453,0.910741218321567,False,162,37963,57276
